"User","freq_type","mone_type","rec_type","Cluster","value"
1350,1,1,2,4,22
1351,1,1,1,4,17
1352,2,2,3,2,39
1353,1,2,1,5,27
1354,2,2,2,3,34
1355,2,2,2,3,34
1356,2,2,2,4,34
1358,1,1,2,2,22
1359,3,2,3,1,41
1360,2,2,1,4,29
1361,1,1,1,5,17
1362,1,1,1,5,17
1363,1,1,1,5,17
1365,2,3,2,3,44
1367,2,1,1,4,19
1368,1,1,1,5,17
1369,1,1,3,2,27
1370,2,3,1,4,39
1371,1,1,2,4,22
1372,1,1,1,5,17
1376,1,1,1,5,17
1377,2,3,3,2,49
1378,2,3,3,3,49
1379,2,3,2,3,44
1380,2,2,1,4,29
1381,1,1,1,4,17
1382,3,3,1,3,41
1383,1,2,1,5,27
1384,3,2,3,1,41
1385,1,1,1,4,17
1386,2,2,1,4,29
1387,1,2,3,2,37
1388,1,2,1,4,27
1389,2,3,3,3,49
1390,2,2,1,4,29
1392,2,3,1,5,39
1393,3,3,3,1,51
1394,2,2,3,2,39
1395,3,3,2,1,46
1396,2,2,3,3,39
1397,2,3,1,3,39
1398,1,2,1,5,27
1399,3,3,2,1,46
1400,2,2,3,3,39
1401,3,2,3,1,41
1402,1,1,1,5,17
1404,2,3,3,3,49
1405,3,3,3,1,51
1407,2,1,2,2,24
1409,2,3,1,4,39
1410,2,2,1,4,29
1411,2,1,1,4,19
1412,2,3,1,3,39
1415,3,2,2,1,36
1416,3,3,3,1,51
1417,1,1,2,2,22
1420,2,2,2,3,34
1421,1,1,2,2,22
1422,3,3,2,3,46
1423,3,3,3,1,51
1424,3,3,3,1,51
1425,3,2,3,1,41
1427,2,2,3,2,39
1428,2,3,1,3,39
1429,1,1,1,5,17
1430,3,2,3,1,41
1432,1,2,1,4,27
1433,1,1,3,2,27
1434,2,2,3,2,39
1435,3,2,1,3,31
1436,2,3,3,3,49
1437,3,3,1,1,41
1438,3,3,3,1,51
1439,1,1,1,5,17
1440,3,2,3,1,41
1441,2,1,2,2,24
1442,2,2,1,4,29
1443,1,1,1,4,17
1445,3,2,2,1,36
1446,2,2,1,3,29
1447,1,1,1,4,17
1449,2,2,3,2,39
1451,2,2,3,3,39
1452,1,2,3,2,37
1453,2,3,2,3,44
1455,2,2,3,2,39
1456,2,2,1,4,29
1457,1,1,2,2,22
1458,2,2,1,4,29
1459,1,1,1,5,17
1460,3,3,3,1,51
1461,1,3,3,2,47
1462,3,3,2,1,46
1463,1,3,1,4,37
1464,3,3,1,3,41
1465,2,3,3,2,49
1467,2,3,2,3,44
1468,1,1,1,4,17
1469,3,3,2,1,46
1471,2,3,1,3,39
1472,1,1,2,2,22
1473,3,3,3,1,51
1474,2,2,1,5,29
1475,2,3,2,3,44
1476,3,3,3,1,51
1477,2,1,2,2,24
1478,3,3,3,1,51
1479,2,3,3,3,49
1480,3,3,1,3,41
1481,1,2,2,2,32
1482,1,2,1,5,27
1483,2,2,2,3,34
1485,2,2,2,2,34
1486,3,3,2,1,46
1487,2,3,1,4,39
1488,1,3,1,5,37
1489,1,1,2,2,22
1492,2,2,1,3,29
1493,3,3,3,1,51
1494,2,2,1,5,29
1495,3,3,1,3,41
1496,2,2,1,4,29
1498,2,2,2,2,34
1499,2,3,3,2,49
1500,2,2,2,3,34
1501,2,1,1,4,19
1502,2,1,2,2,24
1503,2,2,1,4,29
1505,1,2,2,4,32
1506,3,3,2,1,46
1509,2,1,3,2,29
1510,2,2,1,5,29
1511,3,3,2,1,46
1512,2,3,3,3,49
1514,2,2,2,2,34
1515,2,1,1,5,19
1516,1,1,3,2,27
1517,1,1,1,4,17
1518,1,1,1,5,17
1519,1,1,2,4,22
1521,1,2,2,4,32
1522,2,2,2,3,34
1523,2,2,1,5,29
1524,1,1,1,4,17
1525,2,3,3,3,49
1526,1,1,1,4,17
1527,3,3,2,1,46
1528,2,2,1,5,29
1529,2,3,1,5,39
1530,2,2,1,5,29
1532,1,2,1,5,27
1533,2,2,1,3,29
1534,1,1,1,5,17
1535,2,3,1,4,39
1536,1,1,1,5,17
1537,1,2,2,4,32
1538,2,2,3,2,39
1539,2,2,2,3,34
1540,3,3,3,1,51
1543,3,3,3,1,51
1545,1,1,2,2,22
1546,1,1,2,2,22
1547,2,2,3,2,39
1548,2,2,1,4,29
1549,1,2,2,2,32
1550,1,2,2,2,32
1551,1,1,3,2,27
1553,2,2,3,3,39
1554,3,3,3,1,51
1555,2,2,3,2,39
1556,2,2,3,2,39
1557,1,1,1,5,17
1558,2,2,3,3,39
1559,1,2,2,2,32
1560,1,1,3,2,27
1561,2,2,1,4,29
1563,2,3,3,3,49
1564,3,3,3,1,51
1565,3,3,2,1,46
1566,2,3,2,4,44
1567,2,3,2,2,44
1568,2,2,3,2,39
1569,1,1,1,4,17
1570,2,3,3,2,49
1571,2,1,1,5,19
1573,3,3,3,1,51
1574,1,1,1,4,17
1575,2,3,1,4,39
1577,1,1,1,4,17
1578,3,3,3,1,51
1579,1,1,1,4,17
1580,2,3,3,2,49
1581,2,2,3,3,39
1582,3,3,2,1,46
1583,1,1,3,2,27
1584,1,1,2,2,22
1585,2,3,2,3,44
1586,2,3,1,4,39
1587,2,2,2,2,34
1589,2,2,1,4,29
1591,2,2,2,2,34
1592,3,3,2,1,46
1594,1,1,3,2,27
1596,2,2,3,3,39
1597,3,3,3,1,51
1598,1,3,1,4,37
1600,1,1,1,4,17
1601,2,3,3,3,49
1602,2,2,3,2,39
1603,1,1,2,4,22
1604,3,3,2,1,46
1605,2,2,2,2,34
1606,2,1,1,4,19
1607,2,2,3,2,39
1608,2,3,2,3,44
1610,1,1,1,5,17
1613,2,2,2,3,34
1616,2,3,3,3,49
1617,2,3,2,2,44
1619,2,3,3,3,49
1620,2,1,1,4,19
1621,3,3,3,1,51
1622,1,1,1,5,17
1623,2,2,2,3,34
1624,1,1,3,2,27
1625,2,2,1,4,29
1626,2,3,3,3,49
1627,1,1,3,2,27
1628,1,1,1,4,17
1629,2,3,1,4,39
1630,2,2,3,2,39
1631,3,3,2,1,46
1632,2,1,1,4,19
1633,3,3,3,1,51
1634,1,1,2,4,22
1635,2,2,3,2,39
1636,1,1,1,4,17
1637,2,1,1,5,19
1638,2,2,3,2,39
1640,2,2,3,2,39
1641,2,1,2,4,24
1642,2,3,3,2,49
1645,2,2,2,2,34
1646,1,2,3,2,37
1647,2,3,3,2,49
1649,2,1,2,2,24
1650,2,3,1,4,39
1651,1,2,1,5,27
1654,1,1,1,4,17
1655,2,3,2,2,44
1656,2,3,3,3,49
1658,2,3,1,4,39
1659,2,2,3,3,39
1660,1,1,1,5,17
1661,1,1,1,4,17
1662,2,2,2,2,34
1663,2,2,3,2,39
1664,1,1,2,2,22
1665,3,3,1,1,41
1666,1,2,1,5,27
1667,1,1,1,4,17
1668,3,3,1,3,41
1669,2,2,2,3,34
1670,2,2,1,4,29
1671,1,1,1,5,17
1672,3,3,3,1,51
1673,2,2,2,2,34
1674,1,1,1,5,17
1675,2,2,2,2,34
1676,3,3,2,1,46
1677,1,1,2,2,22
1679,3,3,3,1,51
1680,1,1,1,4,17
1682,3,3,3,1,51
1683,3,2,1,3,31
1684,1,3,3,2,47
1685,3,3,2,1,46
1686,3,3,1,3,41
1687,3,3,3,1,51
1688,2,1,1,4,19
1689,1,1,1,5,17
1691,2,3,3,2,49
1692,3,3,3,1,51
1694,1,1,3,2,27
1695,2,3,1,4,39
1696,3,3,1,1,41
1697,2,2,3,3,39
1698,2,2,3,3,39
1699,2,2,3,3,39
1700,3,2,3,1,41
1701,2,2,3,2,39
1702,1,2,1,4,27
1703,2,2,2,3,34
1704,2,1,3,2,29
1705,2,2,2,2,34
1706,2,2,1,4,29
1708,1,3,2,2,42
1709,1,2,1,4,27
1710,2,2,2,2,34
1711,2,2,3,3,39
1713,2,3,3,2,49
1714,2,3,2,2,44
1715,3,3,3,1,51
1716,2,1,3,2,29
1717,2,2,2,4,34
1718,1,1,1,5,17
1719,2,2,1,4,29
1720,3,2,2,1,36
1721,3,3,1,1,41
1723,2,2,3,2,39
1724,3,3,2,3,46
1726,2,2,2,2,34
1727,1,1,3,2,27
1728,3,2,3,1,41
1729,1,3,1,5,37
1731,2,2,1,4,29
1732,3,3,3,1,51
1733,2,3,3,3,49
1734,2,2,2,3,34
1735,3,3,3,1,51
1736,1,1,1,5,17
1737,1,1,2,4,22
1738,1,1,1,4,17
1739,1,1,1,4,17
1740,2,2,2,2,34
1741,1,1,1,5,17
1742,1,2,1,4,27
1743,2,2,1,3,29
1744,2,2,2,2,34
1745,1,1,1,5,17
1746,2,2,3,2,39
1747,3,3,3,1,51
1749,1,1,2,2,22
1750,2,2,1,4,29
1751,2,3,1,4,39
1752,3,3,2,1,46
1753,2,3,1,4,39
1755,2,2,2,2,34
1756,1,1,1,4,17
1757,3,3,2,1,46
1759,3,3,2,1,46
1760,3,3,2,1,46
1761,3,2,3,1,41
1762,3,3,2,1,46
1763,2,2,1,3,29
1764,2,3,3,2,49
1765,1,3,1,5,37
1766,2,3,2,2,44
1767,1,1,1,4,17
1769,3,3,1,1,41
1770,2,2,3,2,39
1771,1,1,1,5,17
1772,2,3,1,3,39
1773,2,1,1,4,19
1774,2,3,1,4,39
1776,2,3,1,4,39
1777,3,3,2,1,46
1778,2,2,2,2,34
1779,1,1,2,2,22
1780,1,2,1,4,27
1781,2,3,3,2,49
1782,2,1,3,2,29
1783,3,3,2,1,46
1784,2,2,1,5,29
1785,1,1,2,2,22
1786,3,3,2,1,46
1787,3,2,2,3,36
1788,2,2,1,4,29
1789,2,3,3,3,49
1791,1,2,3,2,37
1794,1,2,2,2,32
1795,2,2,1,3,29
1796,2,2,3,2,39
1797,1,1,1,5,17
1798,2,1,2,2,24
1799,2,3,1,4,39
1801,1,3,1,4,37
1803,2,1,1,4,19
1804,2,2,1,4,29
1805,1,1,3,2,27
1806,2,3,1,3,39
1807,2,3,1,4,39
1808,2,1,1,4,19
1809,3,3,3,1,51
1810,1,1,1,4,17
1811,1,1,1,5,17
1812,1,1,1,5,17
1813,1,1,3,2,27
1814,3,2,3,1,41
1815,2,2,3,3,39
1816,2,3,3,3,49
1818,3,2,2,1,36
1820,2,3,3,2,49
1821,1,1,1,5,17
1822,2,2,1,5,29
1823,2,2,2,4,34
1824,3,3,1,3,41
1825,1,1,2,2,22
1826,2,2,3,3,39
1829,3,2,2,3,36
1831,1,1,2,2,22
1832,2,2,2,3,34
1833,2,3,3,2,49
1834,3,3,2,1,46
1835,2,2,1,5,29
1837,2,2,1,3,29
1839,1,1,1,5,17
1840,1,2,1,4,27
1842,2,2,3,3,39
1844,3,2,2,3,36
1845,2,3,3,3,49
1846,1,1,1,4,17
1847,2,2,2,3,34
1848,2,2,2,2,34
1849,2,2,1,4,29
1850,1,1,1,5,17
1851,2,1,2,2,24
1852,1,1,1,4,17
1853,1,1,3,2,27
1854,1,2,1,4,27
1856,3,3,1,3,41
1858,2,2,2,3,34
1859,1,1,1,4,17
1862,2,2,1,4,29
1863,3,2,3,1,41
1864,1,1,1,5,17
1865,1,1,3,2,27
1866,3,3,1,1,41
1867,2,2,1,5,29
1868,2,1,1,5,19
1869,2,3,2,2,44
1870,3,2,1,3,31
1871,2,3,2,3,44
1872,1,1,3,2,27
1873,3,3,3,1,51
1874,2,2,2,2,34
1877,2,3,1,3,39
1878,2,2,1,3,29
1880,1,1,2,2,22
1882,1,1,1,5,17
1884,3,3,3,1,51
1885,2,2,2,2,34
1887,3,3,3,1,51
1888,2,3,2,3,44
1889,2,2,3,2,39
1890,2,3,1,3,39
1891,2,3,2,3,44
1892,2,3,2,3,44
1893,1,2,1,4,27
1894,3,3,3,1,51
1895,2,3,1,4,39
1898,2,1,2,2,24
1899,1,3,1,5,37
1900,2,3,3,2,49
1901,3,3,3,1,51
1902,1,2,2,2,32
1903,3,3,2,1,46
1904,2,2,2,2,34
1907,2,1,2,2,24
1908,3,3,1,3,41
1909,2,3,1,3,39
1910,1,1,3,2,27
1912,2,3,1,5,39
1913,1,1,2,2,22
1914,2,2,3,2,39
1917,2,2,3,2,39
1919,1,1,1,5,17
1920,1,1,1,5,17
1921,2,3,1,4,39
1922,2,2,2,3,34
1923,1,1,2,2,22
1924,2,2,3,3,39
1926,2,3,1,3,39
1927,1,3,1,4,37
1928,3,2,2,3,36
1930,2,3,2,2,44
1931,2,2,2,2,34
1932,1,1,2,2,22
1934,2,2,3,2,39
1935,2,3,2,2,44
1936,1,1,1,5,17
1937,2,3,1,3,39
1938,2,2,3,2,39
1939,1,3,1,5,37
1940,2,2,1,4,29
1941,3,3,2,1,46
1942,1,1,1,5,17
1943,1,1,2,2,22
1945,1,2,1,5,27
1946,1,2,3,2,37
1947,2,2,3,2,39
1948,2,3,2,2,44
1949,1,3,2,2,42
1950,2,2,3,2,39
1951,2,2,3,2,39
1952,2,2,1,4,29
1953,3,3,3,1,51
1954,1,2,1,5,27
1955,2,3,2,3,44
1956,3,3,3,1,51
1957,2,3,3,3,49
1958,2,2,1,4,29
1959,1,1,1,5,17
1960,3,3,2,1,46
1961,2,2,3,2,39
1962,2,3,1,3,39
1963,3,3,2,1,46
1964,2,3,3,3,49
1966,2,3,1,4,39
1967,1,2,1,4,27
1968,2,3,3,3,49
1969,3,2,3,1,41
1970,2,2,2,3,34
1971,2,2,2,2,34
1972,1,1,3,2,27
1973,1,3,1,4,37
1974,2,1,3,2,29
1975,2,1,1,4,19
1976,3,3,2,1,46
1977,2,3,3,3,49
1979,2,2,2,2,34
1980,1,2,1,5,27
1981,2,2,3,2,39
1982,1,1,1,5,17
1983,2,2,3,3,39
1985,1,1,1,5,17
1986,1,1,1,5,17
1987,2,2,1,5,29
1988,2,2,2,4,34
1989,3,3,2,1,46
1990,2,2,2,4,34
1991,2,2,2,2,34
1992,1,2,1,4,27
1993,2,2,1,5,29
1994,2,1,3,2,29
1996,3,3,3,1,51
1997,2,1,1,4,19
1998,2,2,2,2,34
2000,3,2,2,3,36
2002,2,3,3,3,49
2004,1,1,1,5,17
2005,2,3,2,3,44
2006,1,3,1,5,37
2007,2,3,2,3,44
2008,1,3,2,2,42
2009,1,1,1,5,17
2011,2,3,2,3,44
2012,2,3,1,4,39
2015,3,2,3,1,41
2017,3,3,3,1,51
2018,3,3,3,1,51
2019,3,3,2,1,46
2020,1,1,2,2,22
2021,1,1,1,5,17
2022,2,2,1,5,29
2023,1,2,1,5,27
2024,2,3,3,3,49
2025,2,2,3,3,39
2026,2,1,3,2,29
2027,3,3,2,1,46
2028,1,1,2,2,22
2029,2,2,3,3,39
2030,2,3,3,3,49
2031,2,3,3,3,49
2032,2,2,3,2,39
2034,3,3,2,3,46
2035,1,2,1,5,27
2036,3,3,2,1,46
2037,1,2,1,4,27
2038,2,3,3,2,49
2039,2,2,2,4,34
2040,3,3,2,1,46
2041,2,3,1,3,39
2043,2,3,3,2,49
2044,2,2,1,4,29
2045,3,2,3,1,41
2046,1,1,2,2,22
2047,1,1,1,4,17
2048,2,3,2,3,44
2049,1,2,1,5,27
2050,2,2,3,2,39
2051,1,1,1,4,17
2053,1,1,3,2,27
2054,1,2,1,4,27
2055,2,2,1,5,29
2056,2,3,2,3,44
2057,2,2,2,2,34
2058,1,2,1,5,27
2059,2,1,1,4,19
2060,2,1,3,2,29
2061,3,2,1,3,31
2062,2,3,2,3,44
2063,1,1,3,2,27
2064,2,2,1,4,29
2065,2,2,3,2,39
2066,2,2,1,4,29
2068,2,2,1,4,29
2069,2,1,1,4,19
2070,2,2,2,2,34
2071,2,2,3,3,39
2072,2,2,3,3,39
2073,2,1,3,2,29
2074,1,1,3,2,27
2075,3,3,1,1,41
2076,1,3,2,2,42
2077,1,2,2,4,32
2079,3,3,2,1,46
2080,3,3,2,1,46
2081,2,3,2,3,44
2082,3,3,3,1,51
2083,3,2,2,1,36
2084,2,3,3,3,49
2086,1,2,2,2,32
2087,2,3,3,2,49
2088,2,1,3,2,29
2090,2,2,1,4,29
2091,1,1,1,5,17
2092,2,2,3,3,39
2094,3,3,3,1,51
2096,2,1,2,2,24
2097,1,1,1,5,17
2098,1,1,2,2,22
2099,1,1,1,5,17
2100,2,2,1,4,29
2101,3,3,3,1,51
2103,1,2,1,5,27
2104,2,3,1,4,39
2105,2,2,1,4,29
2106,1,2,1,4,27
2107,2,3,3,2,49
2108,2,2,2,2,34
2109,1,2,2,4,32
2110,3,3,2,1,46
2111,1,1,2,2,22
2113,3,3,3,1,51
2114,3,3,2,1,46
2115,1,2,1,5,27
2116,2,1,3,2,29
2117,2,3,1,4,39
2119,3,2,1,3,31
2120,1,1,3,2,27
2121,1,1,1,4,17
2122,2,3,1,3,39
2123,2,3,3,3,49
2124,2,3,3,3,49
2126,2,2,2,2,34
2127,1,1,1,4,17
2128,2,2,1,3,29
2129,2,1,1,4,19
2130,2,2,2,2,34
2131,1,1,2,2,22
2132,1,1,1,5,17
2134,1,2,3,2,37
2135,1,1,2,2,22
2136,2,2,1,4,29
2137,3,3,3,1,51
2138,2,3,2,2,44
2140,2,2,2,2,34
2141,2,3,3,3,49
2142,2,2,2,3,34
2143,1,1,3,2,27
2144,1,3,1,5,37
2145,2,2,1,4,29
2146,1,2,1,5,27
2147,3,3,3,1,51
2148,1,1,1,4,17
2150,3,3,2,1,46
2151,2,3,3,2,49
2152,3,2,3,1,41
2153,2,2,1,4,29
2155,1,2,1,5,27
2156,2,2,1,4,29
2157,1,1,1,4,17
2158,3,2,3,1,41
2159,2,3,2,3,44
2160,1,2,2,2,32
2161,1,1,1,5,17
2162,1,1,1,5,17
2164,1,1,1,5,17
2165,2,3,3,2,49
2168,1,1,2,2,22
2169,3,3,3,1,51
2170,2,1,2,4,24
2171,2,2,2,4,34
2172,2,2,1,4,29
2173,3,3,3,1,51
2174,1,1,2,4,22
2175,1,1,2,2,22
2176,2,2,3,3,39
2177,2,1,1,5,19
2178,2,1,1,4,19
2179,2,3,1,4,39
2180,1,1,2,4,22
2181,1,3,1,4,37
2182,2,2,3,3,39
2183,2,2,3,3,39
2184,2,2,1,4,29
2185,2,2,1,3,29
2186,1,1,2,2,22
2187,2,2,2,3,34
2188,3,1,2,3,26
2189,2,2,2,2,34
2190,1,1,1,5,17
2191,1,1,1,5,17
2192,2,2,3,3,39
2193,3,3,2,1,46
2194,1,1,1,5,17
2195,2,3,2,3,44
2196,2,2,1,4,29
2197,1,1,1,5,17
2198,1,2,3,2,37
2199,3,3,3,1,51
2201,1,1,1,5,17
2202,3,3,3,1,51
2203,1,1,1,4,17
2204,2,2,1,4,29
2206,2,2,1,4,29
2207,1,2,1,5,27
2208,2,3,1,4,39
2209,2,2,2,3,34
2210,2,2,3,2,39
2211,2,3,3,3,49
2212,1,3,1,5,37
2213,2,2,2,2,34
2214,2,2,2,2,34
2215,1,1,1,4,17
2217,3,3,2,1,46
2218,1,1,1,4,17
2219,1,1,1,5,17
2220,2,2,3,3,39
2221,2,2,1,4,29
2222,3,3,3,1,51
2223,3,3,3,1,51
2224,2,3,2,3,44
2226,1,3,1,4,37
2227,1,3,1,4,37
2228,2,2,2,2,34
2229,3,2,3,1,41
2230,2,3,3,3,49
2231,3,2,3,1,41
2234,1,1,2,2,22
2235,2,2,3,2,39
2236,2,2,1,4,29
2237,2,1,1,4,19
2238,2,3,1,4,39
2239,2,1,1,4,19
2241,1,1,1,5,17
2245,2,3,2,2,44
2246,3,3,3,1,51
2247,1,1,2,2,22
2248,1,2,1,4,27
2249,2,2,1,5,29
2250,1,2,3,2,37
2251,3,3,1,3,41
2252,3,3,2,1,46
2253,2,2,1,4,29
2254,3,3,3,1,51
2255,1,3,2,2,42
2256,2,3,3,2,49
2257,2,2,3,3,39
2258,3,3,3,1,51
2259,2,2,2,3,34
2260,1,1,1,5,17
2261,2,2,1,4,29
2262,2,3,3,3,49
2263,2,3,1,4,39
2264,3,2,2,3,36
2265,2,3,2,3,44
2268,2,3,2,3,44
2269,1,1,2,2,22
2271,2,3,3,3,49
2272,2,2,2,3,34
2273,2,3,1,3,39
2274,2,1,2,2,24
2275,3,3,2,1,46
2276,1,1,1,4,17
2278,2,3,1,3,39
2279,3,3,1,3,41
2280,3,3,2,1,46
2281,3,3,2,1,46
2283,1,1,3,2,27
2284,3,3,1,1,41
2285,1,1,1,4,17
2286,1,1,1,5,17
2287,2,2,1,4,29
2288,2,2,1,3,29
2289,2,3,1,4,39
2290,1,1,1,4,17
2292,2,3,1,4,39
2293,1,1,3,2,27
2294,2,2,1,3,29
2295,1,1,3,2,27
2296,2,3,2,3,44
2297,1,1,2,2,22
2298,2,2,1,5,29
2299,2,2,1,4,29
2300,2,3,1,5,39
2301,2,1,3,2,29
2302,1,3,1,4,37
2303,2,2,1,5,29
2304,1,1,3,2,27
2306,2,2,1,4,29
2307,3,3,3,1,51
2308,2,3,1,3,39
2309,1,2,3,2,37
2310,2,2,1,4,29
2311,3,3,2,1,46
2312,2,1,3,2,29
2313,1,1,1,5,17
2314,2,1,1,4,19
2315,2,3,2,3,44
2316,2,2,3,2,39
2317,2,2,3,2,39
2319,2,2,2,3,34
2320,1,1,1,5,17
2321,1,2,1,4,27
2322,3,3,3,1,51
2323,2,2,3,3,39
2324,2,2,3,2,39
2325,2,3,3,3,49
2326,2,3,3,3,49
2327,1,1,2,2,22
2329,3,2,3,1,41
2330,3,3,3,1,51
2331,1,1,3,2,27
2333,1,3,1,4,37
2334,2,3,2,3,44
2335,2,2,3,2,39
2336,2,3,3,3,49
2337,1,2,1,5,27
2339,2,2,2,3,34
2340,1,1,1,5,17
2341,1,1,1,5,17
2342,2,2,1,4,29
2343,1,1,1,5,17
2344,2,2,1,5,29
2345,1,1,3,2,27
2346,2,2,2,2,34
2347,2,1,3,2,29
2348,1,1,2,2,22
2349,2,3,1,4,39
2350,2,2,2,3,34
2351,3,3,3,1,51
2352,2,2,2,2,34
2353,2,1,2,2,24
2354,2,3,1,5,39
2356,1,1,2,2,22
2357,3,3,3,1,51
2358,1,2,1,4,27
2359,2,3,2,3,44
2360,2,3,3,3,49
2361,2,1,1,4,19
2362,1,1,1,5,17
2363,1,2,1,4,27
2365,1,2,1,5,27
2367,3,3,3,1,51
2368,2,2,3,3,39
2369,1,1,1,4,17
2370,2,2,2,2,34
2371,2,2,2,2,34
2372,1,1,1,5,17
2373,2,2,2,4,34
2374,1,1,1,4,17
2375,2,1,3,2,29
2376,3,2,3,1,41
2377,3,2,3,1,41
2378,3,3,3,1,51
2379,1,2,1,4,27
2380,1,3,1,4,37
2381,2,2,1,5,29
2382,3,3,2,1,46
2383,3,3,3,1,51
2384,2,2,2,2,34
2385,2,2,3,2,39
2386,2,2,3,2,39
2387,2,1,2,2,24
2388,1,2,2,2,32
2389,1,1,1,5,17
2390,2,2,2,2,34
2391,2,2,2,2,34
2392,1,1,2,2,22
2394,1,1,1,4,17
2395,1,1,1,4,17
2396,1,1,2,2,22
2398,2,2,2,2,34
2400,1,1,2,4,22
2401,2,2,1,4,29
2402,3,3,3,1,51
2403,3,3,2,1,46
2404,2,1,2,2,24
2406,3,3,3,1,51
2407,2,3,3,2,49
2408,2,3,1,4,39
2410,2,2,1,4,29
2411,2,3,2,3,44
2412,1,1,1,5,17
2413,2,3,3,2,49
2414,2,2,1,4,29
2415,1,1,1,4,17
2416,2,2,3,2,39
2417,3,3,3,1,51
2418,1,2,2,2,32
2419,1,1,1,5,17
2420,1,2,3,2,37
2421,2,2,3,3,39
2422,1,1,1,5,17
2423,2,2,1,3,29
2424,3,3,3,1,51
2425,3,3,2,1,46
2426,2,2,1,4,29
2427,2,3,1,4,39
2428,3,3,2,1,46
2429,1,2,1,5,27
2430,2,1,3,2,29
2431,2,2,2,3,34
2432,1,1,1,5,17
2433,2,2,1,3,29
2434,3,3,3,1,51
2437,2,3,2,3,44
2438,2,3,1,4,39
2439,2,1,1,4,19
2440,2,2,3,2,39
2441,2,3,3,3,49
2442,3,2,3,1,41
2444,1,1,2,2,22
2447,2,2,1,4,29
2448,1,2,3,2,37
2449,3,3,2,1,46
2450,3,3,3,1,51
2451,3,2,1,3,31
2453,2,3,3,3,49
2454,2,3,1,3,39
2455,1,1,1,5,17
2456,1,1,1,5,17
2457,2,2,2,3,34
2458,2,2,3,2,39
2459,2,2,2,2,34
2460,1,1,3,2,27
2461,1,2,2,2,32
2462,2,2,3,3,39
2463,3,3,2,1,46
2464,3,3,3,1,51
2465,2,2,3,2,39
2466,2,2,2,2,34
2467,3,3,1,1,41
2468,1,1,2,2,22
2469,2,2,2,4,34
2470,2,3,1,3,39
2471,3,3,3,1,51
2472,3,3,3,1,51
2473,3,3,1,1,41
2474,2,2,2,3,34
2477,1,1,1,5,17
2479,3,3,3,1,51
2480,1,1,3,2,27
2481,2,3,3,2,49
2482,2,1,3,2,29
2483,2,3,3,3,49
2484,1,1,1,5,17
2485,1,1,2,2,22
2486,1,1,3,2,27
2487,2,3,3,3,49
2488,3,3,3,1,51
2489,2,1,2,2,24
2492,1,2,1,5,27
2493,2,2,2,4,34
2495,1,2,3,2,37
2496,2,3,3,3,49
2497,2,2,2,2,34
2498,3,3,2,1,46
2499,1,2,1,4,27
2500,3,3,2,1,46
2501,3,3,1,3,41
2502,2,2,3,3,39
2503,2,3,2,3,44
2504,2,2,3,2,39
2506,1,3,1,4,37
2507,1,3,1,5,37
2508,1,1,1,4,17
2509,1,1,1,5,17
2510,2,2,1,4,29
2512,2,2,1,4,29
2513,2,1,1,4,19
2514,3,3,2,1,46
2515,2,3,3,3,49
2516,2,3,1,3,39
2517,2,2,2,2,34
2518,1,1,1,4,17
2519,1,1,1,4,17
2520,3,2,3,1,41
2521,2,3,2,2,44
2522,3,3,3,1,51
2523,2,2,1,4,29
2524,3,3,3,1,51
2525,2,2,2,2,34
2526,2,3,1,4,39
2527,2,3,1,3,39
2528,2,2,2,3,34
2529,2,2,2,3,34
2530,1,1,3,2,27
2531,1,2,1,5,27
2532,1,1,1,5,17
2533,3,3,3,1,51
2534,1,1,3,2,27
2535,3,3,2,1,46
2536,2,3,2,2,44
2537,2,3,1,3,39
2538,1,1,1,5,17
2539,1,3,3,2,47
2540,2,3,3,3,49
2541,1,1,2,2,22
2543,2,3,3,3,49
2544,2,3,2,3,44
2545,3,2,1,3,31
2548,2,2,3,2,39
2549,1,1,2,4,22
2551,1,2,1,4,27
2552,2,3,1,4,39
2553,1,2,1,4,27
2554,2,3,1,4,39
2555,2,2,2,2,34
2556,3,3,3,1,51
2557,2,3,1,4,39
2558,3,3,3,1,51
2561,2,2,1,4,29
2562,1,1,1,5,17
2563,1,3,2,2,42
2564,2,2,1,5,29
2565,1,2,1,5,27
2566,2,2,3,2,39
2567,2,2,2,3,34
2568,1,1,1,5,17
2569,1,1,1,5,17
2570,2,2,1,4,29
2571,1,1,1,5,17
2572,3,2,2,3,36
2573,1,2,2,4,32
2574,2,2,2,2,34
2575,2,2,1,3,29
2576,2,1,1,4,19
2578,2,2,2,2,34
2579,2,2,3,2,39
2580,1,2,1,4,27
2581,2,1,1,4,19
2583,2,2,3,2,39
2584,1,2,2,2,32
2585,1,1,1,4,17
2588,2,1,2,2,24
2589,2,2,1,4,29
2590,2,3,2,3,44
2592,2,1,1,4,19
2593,2,3,2,2,44
2594,2,2,3,2,39
2595,2,1,1,4,19
2596,3,2,1,3,31
2597,3,3,2,1,46
2598,1,1,1,4,17
2599,1,1,1,4,17
2600,3,3,2,1,46
2601,2,3,3,2,49
2602,1,2,1,5,27
2603,1,1,3,2,27
2604,2,2,1,4,29
2605,2,3,3,3,49
2606,3,3,1,3,41
2607,2,1,3,2,29
2608,1,1,2,2,22
2609,2,3,2,3,44
2610,2,3,1,3,39
2611,2,3,2,3,44
2612,2,3,1,3,39
2613,3,3,1,1,41
2615,2,2,2,2,34
2616,2,2,2,2,34
